"ESTU","CUES","CCAA","PROV","MUN","TAMUNI","CAPITAL","DISTR","SECCION","ENTREV","P0","P0A","P1","P2","P3","P4","P5","P6","P7","P8","P901","P902","P903","P1001","P1002","P1003","P11","P11A","P12","P13","P14","P14A","P15","P15A","P16","P16A","P1701","P1702","P1703","P1704","P1705","P1706","P18","P1901","P1902","P1903","P1904","P1905","P1906","P20","P20A","P21","P22","P23","P24","P2501","P2502","P2503","P2504","P2505","P2506","P26","P27","P27A","P27B","P27C","P27D","P27E","P27F","P28","P29","P30","P31","P32","P32A","P33","P33A","P34","P34A","P35","P36","P37","P38","P38A","P39","P40","P41","P42","P4301","P4302","P4303","P4304","P4305","P4401","P4402","P4403","P4404","P4405","P4501","P4502","P4503","P4504","P4505","P46","P47","P48","P49","I1","I2","I3","I4","I5","I6","I7","I8","I9","E101","E102","E103","E2","E3","E4","C1","C1A","C2","C2A","C2B","C3","C4","P20R","P20AR","P21R","VOTOSIMG","P27AR","RECUERDO","P29R","P27DR","ESTUDIOS","OCUMAR11","RAMA09","CONDICION11","ESTATUS"
3247,2197,5,35,16,5,1,0,0,0,1,NA,5,3,8,4,2,5,3,8,1,19,12,12,8,99,1,2,3,8,2,NA,2,95,1,NA,99,99,99,99,99,99,7,99,99,99,99,99,99,1,98,NA,3,3,8,98,98,98,98,98,98,1,1,1,1,1,NA,NA,NA,8,1,2,65,3,2,1,5,3,1,1,3,740,1,3,35,3,3,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,3,999,2,999,999,999,1,999,999,7,5,19,2,22,3,1,NA,1,NA,NA,1,0,1,98,NA,1,1,1,1,NA,2,7,2,8,4
3247,2198,5,35,16,5,1,0,0,0,1,NA,5,1,1,5,8,5,3,2,6,11,99,22,6,12,9,10,1,4,2,NA,1,99,2,2,1,2,3,4,1,5,5,5,0,0,5,3,0,3,2,NA,2,3,5,5,10,6,3,2,10,3,1,2,3,2,21,2,NA,8,5,2,46,3,7,1,3,5,1,1,1,583,1,1,85,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,4,999,15,999,999,1,2,999,999,7,5,19,2,24,3,1,NA,1,NA,NA,1,0,21,2,NA,21,2,2,5,21,5,5,4,7,5
3247,2199,5,35,16,5,1,0,0,0,1,NA,3,2,3,4,2,3,2,2,1,6,19,1,20,99,11,99,5,2,2,NA,4,NA,8,NA,98,98,98,98,98,10,5,99,99,99,99,99,99,97,NA,97,1,1,99,98,98,98,98,98,98,5,5,NA,NA,NA,NA,NA,1,8,97,2,58,3,4,3,6,1,NA,2,7,522,1,3,47,99,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,5,999,2,999,999,999,2,999,999,7,5,19,2,21,3,1,NA,1,NA,NA,1,0,97,NA,97,97,NA,97,97,NA,3,5,4,11,2
3247,2200,5,35,16,5,1,0,0,0,1,NA,4,2,8,5,2,4,1,8,1,6,12,1,9,20,3,99,3,3,1,98,4,NA,1,NA,1,1,3,1,7,7,5,5,3,4,0,2,0,13,2,NA,4,3,5,5,10,5,1,1,10,3,1,13,1,1,NA,NA,NA,1,13,2,43,3,4,2,3,2,3,1,4,921,2,1,84,2,2,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,6,999,22,999,2,1,28,999,999,7,5,19,2,21,3,1,NA,1,NA,NA,1,0,13,2,NA,13,13,13,95,NA,3,9,4,9,5
3247,2201,5,35,16,5,1,0,0,0,1,NA,3,2,8,5,8,3,2,8,96,1,12,1,12,29,5,99,1,4,2,NA,2,95,1,NA,1,1,7,7,1,8,5,9,0,0,7,7,0,13,2,NA,3,1,4,5,10,7,3,2,10,2,1,2,1,1,NA,NA,NA,1,2,1,54,3,7,2,2,5,1,1,4,444,2,4,94,3,3,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,7,999,8,999,1,999,10,999,999,7,5,19,2,20,3,1,NA,1,NA,NA,1,0,13,2,NA,13,2,2,2,NA,5,4,4,9,2
3247,2202,5,35,16,5,1,0,0,0,1,NA,4,2,1,3,1,3,1,1,1,13,12,1,8,7,3,99,8,4,2,NA,4,NA,1,NA,1,3,3,2,6,8,5,9,0,5,2,3,0,2,4,NA,3,3,4,4,10,6,2,2,10,1,1,2,1,1,NA,NA,NA,1,2,1,55,3,4,5,NA,1,NA,1,4,712,2,3,41,2,2,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,8,999,8,999,1,999,10,999,999,7,5,19,2,22,4,1,NA,1,NA,NA,1,0,2,4,NA,2,2,2,2,NA,3,7,3,9,4
3247,2203,5,35,0,3,3,0,0,0,1,NA,3,2,1,3,3,5,2,3,19,6,22,1,9,22,6,4,8,4,1,2,4,NA,1,NA,2,4,4,1,1,8,5,10,0,0,0,0,0,2,97,NA,4,1,2,1,9,6,2,3,9,1,1,2,1,1,NA,NA,NA,2,2,1,68,3,6,1,4,1,NA,1,2,719,1,1,85,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,1,999,999,999,1,1,999,999,999,3,5,19,5,24,1,1,NA,1,NA,NA,1,0,2,97,NA,2,2,2,2,NA,4,7,4,8,4
3247,2204,5,35,0,3,3,0,0,0,1,NA,4,2,3,3,2,5,3,2,8,9,99,1,99,99,1,10,3,3,2,NA,3,NA,1,NA,2,1,2,1,5,2,4,2,1,6,0,2,1,4,97,NA,2,5,6,2,6,7,1,2,1,3,1,4,1,1,NA,NA,NA,1,4,1,33,3,2,1,3,2,3,1,1,522,1,3,47,6,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,2,999,3,999,999,1,2,999,999,3,5,19,5,22,1,1,NA,1,NA,NA,1,0,4,97,NA,4,4,4,4,NA,2,5,4,5,2
3247,2205,5,35,0,3,3,0,0,0,1,NA,3,3,2,3,1,3,3,1,13,99,99,13,9,99,3,1,6,3,2,NA,2,5,2,1,6,8,5,8,5,9,5,10,2,2,2,0,0,2,3,NA,4,4,2,1,9,6,3,7,10,3,1,2,1,1,NA,NA,NA,1,2,1,20,3,4,2,3,2,2,2,4,921,2,3,45,6,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,3,999,3,999,999,1,1,999,999,3,5,19,5,20,1,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,3,9,4,9,5
3247,2206,5,35,0,3,3,0,0,0,1,NA,2,2,3,2,1,2,3,2,8,16,99,9,22,99,6,9,1,4,2,NA,4,NA,2,1,5,3,4,5,4,7,5,10,0,0,3,3,0,2,3,NA,3,3,4,3,8,7,2,2,10,2,1,2,1,1,NA,NA,NA,2,2,2,32,3,4,1,3,2,1,1,4,522,2,3,999,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,3,4,3,2,999,2,2,1,999,999,3,5,19,5,23,1,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,3,5,9,9,2
3247,2207,5,35,0,3,3,0,0,0,1,NA,3,2,3,3,3,4,2,3,1,99,99,1,20,99,3,10,7,5,2,NA,2,5,2,1,4,4,4,3,5,5,5,10,0,3,1,0,0,2,97,NA,3,3,2,1,10,8,8,8,9,2,1,2,1,1,NA,NA,NA,1,2,1,38,3,5,1,3,2,3,1,1,841,2,3,49,5,5,9,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,5,999,2,999,1,1,3,999,999,3,5,19,5,25,2,1,NA,1,NA,NA,1,0,2,97,NA,2,2,2,2,NA,5,8,4,6,4
3247,2208,5,35,0,3,3,0,0,0,1,NA,3,2,1,2,2,3,2,1,6,1,12,9,22,6,5,6,6,4,2,NA,1,3,2,2,1,1,5,8,1,1,3,0,0,0,10,8,0,3,2,NA,1,1,2,3,8,7,2,3,10,3,1,21,1,1,NA,NA,NA,1,3,2,50,3,9,2,2,5,1,1,1,999,1,2,52,99,7,9,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,6,999,4,999,999,2,2,999,999,3,5,19,5,24,2,1,NA,1,NA,NA,1,0,21,2,NA,21,21,21,3,NA,6,99,4,12,9
3247,2209,5,35,0,3,3,0,0,0,1,NA,3,3,2,2,1,4,2,2,13,6,99,22,99,99,3,9,5,1,1,2,5,NA,2,2,2,2,1,6,3,7,5,10,0,5,5,0,0,2,3,NA,8,3,1,1,10,7,4,4,10,1,1,2,3,1,NA,NA,NA,1,2,2,22,3,5,4,NA,2,3,2,6,740,1,3,45,8,1,9,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,7,999,3,999,999,2,3,999,999,3,5,19,5,22,2,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,5,7,4,10,4
3247,2210,5,35,0,3,3,0,0,0,1,NA,4,1,3,3,2,5,1,3,8,19,99,1,6,99,1,4,1,5,2,NA,3,NA,3,NA,5,5,1,1,4,1,2,0,10,0,0,0,5,1,18,NA,2,3,7,1,8,6,2,99,6,2,1,95,1,2,1,1,NA,2,1,2,69,3,4,2,3,1,NA,2,7,562,1,3,47,5,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,2,8,999,2,999,999,2,5,999,999,3,5,19,5,26,2,1,NA,1,NA,NA,1,0,1,18,NA,1,95,95,1,1,3,5,4,11,2
3247,2211,5,35,0,2,3,0,0,0,1,NA,2,2,8,2,8,8,2,8,1,6,12,6,12,98,1,98,98,8,9,NA,9,NA,8,NA,97,97,97,97,97,98,8,99,99,99,99,99,99,98,NA,97,3,4,98,98,98,98,98,98,98,9,4,NA,NA,NA,NA,NA,NA,8,99,1,79,2,NA,2,1,3,1,1,2,951,1,3,1,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,3,3,6,999,8,1,1,999,6,999,999,6,5,19,1,18,3,1,NA,1,NA,NA,1,0,98,NA,97,97,NA,97,99,NA,1,9,1,8,5
3247,2212,5,35,0,2,3,0,0,0,1,NA,5,3,2,5,2,4,2,3,1,11,99,1,6,29,3,4,5,4,8,NA,2,95,1,NA,4,4,5,6,4,6,5,8,5,5,6,4,3,2,3,NA,3,3,4,4,98,98,98,98,98,2,1,2,1,1,NA,NA,NA,1,97,1,50,3,4,2,2,2,1,1,4,999,2,2,999,3,3,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,7,999,12,4,3,999,11,1,999,6,5,19,1,16,3,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,97,NA,3,99,9,9,9
3247,2213,5,35,0,2,3,0,0,0,1,NA,3,3,2,2,8,3,1,8,1,6,12,6,12,98,97,97,99,2,9,NA,4,NA,8,NA,97,97,97,98,97,98,5,99,99,99,99,99,99,99,NA,99,8,4,99,98,98,98,98,98,98,9,1,99,NA,NA,NA,NA,NA,8,99,2,47,3,4,1,5,2,1,3,1,611,1,3,1,3,3,3,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,2,1,999,6,1,999,999,1,999,999,6,5,19,1,16,2,1,NA,1,NA,NA,1,0,99,NA,99,99,99,99,99,NA,3,6,1,7,4
3247,2214,5,35,0,2,3,0,0,0,1,NA,2,1,2,2,3,4,1,3,8,6,22,6,22,8,98,98,7,2,1,4,5,NA,2,4,3,3,3,3,7,4,4,8,0,8,0,0,0,2,4,NA,3,5,5,5,3,6,98,98,10,3,1,13,1,8,NA,NA,NA,2,13,2,41,3,6,1,4,1,NA,3,1,951,1,3,1,6,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,2,999,2,999,999,999,999,999,999,6,5,19,1,15,2,1,NA,1,NA,NA,1,0,2,4,NA,2,13,13,95,NA,4,9,1,7,5
3247,2215,5,35,0,2,3,0,0,0,1,NA,3,1,2,3,2,2,2,1,1,11,99,12,6,8,6,98,6,4,1,2,4,NA,1,NA,5,5,5,5,5,5,5,8,0,2,5,5,0,2,13,NA,4,3,5,5,10,8,4,3,10,1,5,NA,NA,NA,NA,NA,2,2,97,1,44,3,6,2,1,2,1,1,2,951,1,3,1,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,3,999,10,999,2,999,4,1,999,6,5,19,1,16,2,1,NA,1,NA,NA,1,0,2,13,NA,2,NA,97,97,NA,4,9,1,8,5
3247,2216,5,35,0,2,3,0,0,0,1,NA,4,2,8,5,2,8,8,8,1,6,12,12,6,8,98,98,98,8,8,NA,2,99,1,NA,1,4,97,3,6,6,4,6,98,6,0,98,0,4,13,NA,8,1,5,98,98,98,98,98,98,3,1,13,2,1,NA,NA,NA,1,97,2,74,3,2,1,5,3,1,1,2,970,1,3,1,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,4,999,6,999,999,4,4,999,1,6,5,19,1,17,2,1,NA,1,NA,NA,1,0,4,13,NA,4,13,13,97,NA,2,9,1,8,5
3247,2217,5,35,0,2,3,0,0,0,1,NA,3,8,2,2,2,3,1,2,11,6,22,22,6,11,6,8,5,5,1,2,2,3,2,2,1,3,4,5,2,5,5,10,0,0,2,2,0,2,16,NA,3,4,5,7,9,9,5,5,10,1,1,2,1,1,NA,NA,NA,1,2,1,63,3,6,2,1,3,1,1,2,320,1,3,22,7,7,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,1,1,5,999,8,999,2,999,6,999,1,6,5,19,1,16,3,1,NA,1,NA,NA,1,0,2,95,NA,2,2,2,2,NA,4,3,2,8,4
3247,2218,5,35,0,4,3,0,0,0,1,NA,3,2,8,3,2,3,2,1,19,1,16,8,9,16,5,99,7,4,1,21,5,NA,2,2,5,4,5,7,5,7,5,7,0,5,6,5,0,2,3,NA,1,1,4,4,8,6,2,2,10,3,1,2,1,1,NA,NA,NA,2,2,2,52,3,6,1,3,1,NA,2,1,522,1,3,999,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,1,999,5,999,999,999,999,3,6,6,5,19,1,14,2,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,4,5,9,5,2
3247,2219,5,35,0,4,3,0,0,0,1,NA,3,2,1,3,1,8,8,8,12,99,99,97,99,99,11,99,98,8,8,NA,5,NA,1,NA,97,97,97,97,97,97,8,5,5,98,98,98,98,2,1,NA,3,3,98,98,98,98,98,98,98,6,1,2,4,1,NA,NA,NA,8,2,1,42,3,6,3,1,1,NA,2,4,530,4,NA,47,99,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,2,2,24,999,999,999,1,2,999,13,6,5,19,1,12,2,1,NA,1,NA,NA,1,0,2,1,NA,2,2,2,2,NA,4,5,4,9,3
3247,2220,5,35,0,4,3,0,0,0,1,NA,4,2,3,3,2,4,2,2,16,12,35,12,97,99,3,99,5,5,2,NA,1,1,2,2,1,1,1,9,1,1,3,0,0,0,10,0,0,3,97,NA,4,3,5,8,8,8,2,2,10,2,1,21,1,1,NA,NA,NA,2,3,2,64,3,6,2,1,1,NA,2,7,841,1,9,49,99,1,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,3,999,2,999,999,999,1,999,3,6,5,19,1,13,2,1,NA,1,NA,NA,1,0,21,97,NA,21,21,21,3,NA,4,8,4,11,4
3247,2221,5,35,0,4,3,0,0,0,1,NA,3,2,2,3,2,3,2,2,1,9,19,11,12,99,10,99,5,4,2,NA,1,2,2,2,5,5,3,6,6,7,5,5,5,5,5,5,0,99,NA,2,3,3,5,4,6,6,4,3,8,3,1,99,NA,NA,NA,NA,NA,1,99,1,60,3,6,2,1,1,NA,3,1,719,1,5,97,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,4,999,5,999,999,999,1,999,999,6,5,19,1,15,2,1,NA,1,NA,NA,1,0,99,NA,2,2,99,99,99,NA,4,7,4,6,4
3247,2222,5,35,0,4,3,0,0,0,1,NA,5,3,2,3,1,2,1,1,11,13,1,97,99,99,3,99,1,5,1,2,1,2,2,2,1,1,7,10,5,8,5,5,0,0,10,7,0,2,3,NA,3,1,3,4,10,7,4,4,10,2,1,2,1,1,NA,NA,NA,1,3,2,65,3,5,1,1,1,NA,2,1,921,1,3,86,99,99,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,5,15,999,999,999,1,6,999,3,6,5,19,1,14,3,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,3,NA,5,9,4,7,5
3247,2223,5,35,0,4,3,0,0,0,1,NA,4,3,8,4,2,4,3,3,1,6,18,1,6,13,1,99,1,5,2,NA,5,NA,2,8,1,1,1,2,3,4,6,0,0,0,0,0,0,97,NA,97,1,1,99,99,99,99,99,99,99,5,5,NA,NA,NA,NA,NA,1,1,97,1,50,3,4,5,NA,1,NA,1,4,594,2,3,56,5,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,6,999,18,999,999,1,14,999,19,6,5,19,1,15,3,1,NA,1,NA,NA,1,0,97,NA,97,97,NA,97,97,NA,3,5,4,9,2
3247,2224,5,35,0,4,3,0,0,0,1,NA,3,2,2,3,1,4,2,2,1,11,99,97,99,99,1,9,4,3,2,NA,4,NA,3,NA,97,5,3,1,4,5,5,5,5,6,4,0,98,4,1,NA,2,1,5,5,5,4,4,2,98,2,1,4,3,1,NA,NA,NA,2,4,2,33,3,7,2,1,2,1,3,1,841,2,3,86,99,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,7,999,10,999,999,999,17,999,11,6,5,19,1,14,4,1,NA,1,NA,NA,1,0,4,1,NA,4,4,4,4,NA,5,8,4,6,4
3247,2225,5,35,0,3,3,0,0,0,1,NA,3,3,8,3,2,8,8,8,1,99,99,1,8,99,98,98,98,8,8,NA,8,NA,8,NA,98,98,98,98,98,98,8,0,0,0,0,0,0,16,98,NA,8,3,98,98,98,98,98,98,98,1,1,95,1,1,NA,NA,NA,8,97,2,50,3,2,1,5,1,NA,2,7,960,2,3,43,5,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,2,2,1,999,4,999,999,1,1,999,999,8,5,19,3,23,1,1,NA,1,NA,NA,1,0,95,98,NA,95,95,95,97,NA,2,9,3,11,5
3247,2226,5,35,0,3,3,0,0,0,1,NA,8,8,8,4,2,9,9,9,98,99,99,8,99,99,98,98,99,9,9,NA,9,NA,9,NA,99,99,99,99,99,99,9,99,99,99,99,99,99,99,NA,99,9,1,99,99,99,99,99,99,99,9,1,99,NA,NA,NA,NA,NA,9,99,2,84,3,2,1,5,3,1,1,3,841,4,NA,49,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,3,3,2,999,10,999,2,999,3,999,999,8,5,19,3,26,1,1,NA,1,NA,NA,1,0,99,NA,99,99,99,99,99,NA,2,8,4,8,3
3247,2227,5,35,0,3,3,0,0,0,1,NA,4,2,3,3,8,5,3,3,8,1,99,8,99,99,99,99,99,9,9,NA,2,99,8,NA,99,99,99,99,99,99,9,99,99,99,99,99,99,99,NA,99,9,4,99,99,99,99,99,99,99,1,1,99,NA,NA,NA,NA,NA,1,99,1,72,3,2,1,5,3,1,1,2,843,1,3,49,6,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,3,999,9,999,999,999,999,999,999,8,5,19,3,24,1,1,NA,1,NA,NA,1,0,99,NA,99,99,99,99,99,NA,2,8,4,8,4
3247,2228,5,35,0,3,3,0,0,0,1,NA,5,2,2,3,2,5,2,2,12,1,6,1,12,6,2,98,4,3,2,NA,4,NA,2,2,1,6,2,8,5,5,2,0,10,0,0,0,0,1,98,NA,3,4,7,5,8,7,2,1,10,1,1,1,1,1,NA,NA,NA,2,1,2,64,3,4,1,5,1,NA,2,7,611,1,3,1,4,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,4,5,8,999,1,999,7,999,999,8,5,19,3,21,2,9,NA,9,NA,NA,1,0,1,98,NA,1,1,1,1,NA,3,6,1,11,4
3247,2229,5,35,0,3,3,0,0,0,1,NA,3,1,8,3,8,4,3,3,1,9,13,6,29,99,2,98,1,4,2,NA,2,95,2,4,98,5,1,1,5,4,7,0,10,0,0,0,0,1,4,NA,1,1,9,3,10,9,1,1,98,1,1,1,1,1,NA,NA,NA,1,1,1,77,3,2,1,5,1,NA,1,2,719,1,3,47,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,5,1,6,999,999,999,999,999,999,8,5,19,3,23,2,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,2,7,4,8,4
3247,2230,5,35,0,3,3,0,0,0,1,NA,3,3,8,3,8,4,2,2,6,1,9,1,16,20,98,98,7,5,2,NA,5,NA,2,4,98,3,4,3,6,7,6,0,0,10,0,0,0,4,98,NA,3,1,98,98,98,98,98,98,98,2,1,4,1,1,NA,NA,NA,1,4,1,51,3,4,2,2,1,NA,1,1,951,1,3,1,6,6,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",1,2,1,1,6,999,5,999,999,999,2,999,999,8,5,19,3,25,3,1,NA,1,NA,NA,1,0,4,98,NA,4,4,4,4,NA,3,9,1,7,5
3247,2231,5,35,0,3,3,0,0,0,1,NA,5,2,2,4,1,8,3,8,1,22,15,22,1,15,98,98,6,4,8,NA,4,NA,2,4,1,6,98,4,8,7,4,0,0,10,0,0,0,4,98,NA,8,3,6,5,98,5,98,98,10,3,1,4,3,1,NA,NA,NA,8,4,2,30,3,5,2,1,2,3,1,4,512,1,3,56,3,3,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,7,999,5,999,999,999,7,999,999,8,5,19,3,22,3,2,1,1,NA,NA,1,0,4,98,NA,4,4,4,4,NA,5,5,4,9,4
3247,2232,5,35,0,3,3,0,0,0,1,NA,3,3,8,2,1,5,3,1,16,25,15,9,35,48,99,99,98,8,8,NA,2,99,2,2,99,99,99,99,99,99,5,99,99,99,99,99,99,99,NA,99,4,3,4,6,10,8,4,1,99,3,1,99,NA,NA,NA,NA,NA,9,99,1,36,3,6,5,NA,1,NA,3,1,753,1,3,61,99,99,3,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",1,1,1,2,8,3,12,999,999,999,22,999,999,8,5,19,3,21,4,1,NA,1,NA,NA,1,0,99,NA,99,99,99,99,99,NA,4,7,4,6,4
3247,2233,5,35,26,5,3,0,0,0,1,NA,4,2,8,3,8,3,2,2,3,1,6,6,12,8,98,98,6,4,8,NA,2,2,2,4,1,5,97,5,5,6,5,5,0,6,5,5,0,4,2,NA,3,3,98,98,98,98,98,98,98,3,1,4,2,1,NA,NA,NA,8,98,2,67,3,2,1,3,1,NA,2,2,951,2,3,1,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,2,1,1,8,999,3,5,999,999,11,999,6,5,19,1,15,3,1,NA,1,NA,NA,1,0,4,2,NA,4,4,4,98,NA,2,9,1,8,5
3247,2234,5,35,26,5,3,0,0,0,1,NA,3,2,2,3,2,4,2,2,9,11,12,9,22,7,4,6,5,5,2,NA,2,2,2,2,1,1,5,6,4,5,6,9,1,5,6,6,1,2,3,NA,1,3,3,4,10,6,2,2,10,1,1,2,1,1,NA,NA,NA,2,2,1,34,3,9,5,NA,2,2,1,1,561,2,2,86,98,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,2,999,999,999,999,999,999,999,999,6,5,19,1,16,3,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,6,5,4,7,2
3247,2235,5,35,26,5,3,0,0,0,1,NA,5,3,3,3,2,4,3,3,1,6,12,1,8,12,1,2,4,4,1,1,1,1,3,NA,1,10,1,1,8,1,2,0,10,8,0,0,0,1,4,NA,1,1,9,1,8,8,1,1,10,1,1,1,1,1,NA,NA,NA,1,1,1,62,3,2,1,3,1,NA,1,2,712,1,3,43,5,5,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,3,999,3,3,2,999,1,999,999,6,5,19,1,17,3,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,2,7,3,8,4
3247,2236,5,35,26,5,3,0,0,0,1,NA,3,1,1,4,1,2,1,1,1,6,22,22,1,8,98,98,6,1,1,2,1,5,1,NA,1,5,97,6,3,10,5,10,3,3,6,2,0,2,3,NA,3,3,98,98,98,98,98,98,98,6,1,2,2,1,NA,NA,NA,8,2,2,18,3,4,1,3,2,2,2,5,921,1,1,84,98,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",1,1,1,1,4,2,5,999,999,999,1,999,999,6,5,19,1,16,3,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,3,9,4,9,5
3247,2237,5,35,26,5,3,0,0,0,1,NA,4,3,1,3,8,5,3,3,1,22,18,22,7,1,4,3,7,2,2,NA,1,3,1,NA,1,8,3,2,6,4,2,3,10,6,1,1,0,1,4,NA,3,3,6,5,6,6,3,3,10,2,1,1,3,1,NA,NA,NA,2,1,2,26,3,6,1,2,2,3,2,1,430,1,3,41,7,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,5,3,8,2,1,1,999,999,999,7,5,19,2,18,3,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,4,4,3,5,2
